| Instance | Mh | Decoder | Num Runs |              Runs              | Final objValue | Average objValue | Time Best | Time Total |

HEVTSP_1_50_1_TW_0	SA	1	5	 6545.88 6563.35 6524.53 6470.11 6648.65	6470.1	6550.5	200.642	500.001
HEVTSP_1_50_1_TW_1	SA	1	5	 1027156.60 1029296.51 1043844.08 1050105.41 1059614.04	1027156.6	1042003.3	290.905	500.001
HEVTSP_1_50_1_TW_2	SA	1	5	 3794294.89 4302674.77 4612547.61 3211781.76 3958721.47	3211781.8	3976004.1	294.059	500.001
HEVTSP_1_50_1_TW_3	SA	1	5	 6628.31 6615.06 6528.14 6574.17 6757.55	6528.1	6620.6	325.853	500.001
HEVTSP_1_50_1_TW_4	SA	1	5	 1068875.90 1046202.06 1116249.67 1129684.11 1024620.72	1024620.7	1077126.5	373.896	500.000
HEVTSP_1_50_1_TW_5	SA	1	5	 4580110.66 4187424.33 3856889.68 4883167.46 4651516.14	3856889.7	4431821.7	270.145	500.000
HEVTSP_1_50_2_TW_0	SA	1	5	 6096.89 6122.84 6126.95 5789.97 6010.07	5790.0	6029.3	171.652	500.000
HEVTSP_1_50_2_TW_1	SA	1	5	 1070784.50 1030891.32 1055633.27 1053432.11 1072686.34	1030891.3	1056685.5	203.361	500.001
HEVTSP_1_50_2_TW_2	SA	1	5	 4331248.73 4538490.62 4587251.69 4566401.84 3732228.07	3732228.1	4351124.2	170.524	500.001
HEVTSP_1_50_2_TW_3	SA	1	5	 6088.34 6094.25 5765.69 5837.06 6159.13	5765.7	5988.9	205.978	500.001
HEVTSP_1_50_2_TW_4	SA	1	5	 1099436.86 1087807.83 1180103.83 1103205.97 1087059.91	1087059.9	1111522.9	242.206	500.000
HEVTSP_1_50_2_TW_5	SA	1	5	 4811246.52 4311931.35 4259295.13 4532150.76 4422457.38	4259295.1	4467416.2	262.453	500.000
HEVTSP_1_50_3_TW_0	SA	1	5	 5646.79 5662.00 5980.11 5661.68 5467.54	5467.5	5683.6	258.604	500.000
HEVTSP_1_50_3_TW_1	SA	1	5	 1031717.91 1039149.53 1041941.05 1023505.25 1010795.25	1010795.3	1029421.8	288.320	500.000
HEVTSP_1_50_3_TW_2	SA	1	5	 4023537.06 3688867.59 3481391.37 3536434.83 3602287.25	3481391.4	3666503.6	197.650	500.001
HEVTSP_1_50_3_TW_3	SA	1	5	 5810.45 5947.30 5283.79 5593.22 5569.94	5283.8	5640.9	206.221	500.000
HEVTSP_1_50_3_TW_4	SA	1	5	 1055222.16 1082072.06 1071716.53 1084422.58 1047349.22	1047349.2	1068156.5	301.479	500.001
HEVTSP_1_50_3_TW_5	SA	1	5	 4075862.87 4228999.18 4123846.31 3713642.06 3640306.96	3640307.0	3956531.5	141.539	500.001
HEVTSP_2_50_1_TW_0	SA	1	5	 1057830.13 1048750.09 1052875.11 1050195.06 1055585.78	1048750.1	1053047.2	224.837	500.000
HEVTSP_2_50_1_TW_1	SA	1	5	 1539870.52 1386001.98 1557017.50 1501711.68 1504299.43	1386002.0	1497780.2	287.878	500.001
HEVTSP_2_50_1_TW_2	SA	1	5	 4076482.85 4311497.42 3872119.37 4024039.11 4339986.18	3872119.4	4124825.0	275.517	500.000
HEVTSP_2_50_1_TW_3	SA	1	5	 1062166.81 1061437.65 1075482.04 1077606.61 1052291.85	1052291.9	1065797.0	366.283	500.000
HEVTSP_2_50_1_TW_4	SA	1	5	 1520580.02 1580723.17 1634673.05 1678231.21 1662399.71	1520580.0	1615321.4	293.627	500.000
HEVTSP_2_50_1_TW_5	SA	1	5	 4224758.20 4371331.35 4248690.58 4240439.41 4540595.86	4224758.2	4325163.1	191.413	500.000
HEVTSP_2_50_2_TW_0	SA	1	5	 11886.46 1014528.72 1013263.22 1015582.09 1015326.01	11886.5	814117.3	376.159	500.001
HEVTSP_2_50_2_TW_1	SA	1	5	 1140988.31 1215597.72 1257711.97 1167230.30 1253782.01	1140988.3	1207062.1	212.538	500.000
HEVTSP_2_50_2_TW_2	SA	1	5	 3660598.20 3444147.24 3732293.17 3702849.07 2955580.37	2955580.4	3499093.6	212.580	500.000
HEVTSP_2_50_2_TW_3	SA	1	5	 1023575.31 1018035.04 1020739.69 1020351.06 1024663.67	1018035.0	1021473.0	239.288	500.001
HEVTSP_2_50_2_TW_4	SA	1	5	 1253572.29 1274443.79 1248791.55 1361464.13 1351597.99	1248791.6	1297974.0	317.954	500.000
HEVTSP_2_50_2_TW_5	SA	1	5	 3689266.15 3892594.78 3652414.84 3344897.62 3717885.81	3344897.6	3659411.8	290.261	500.000
HEVTSP_2_50_3_TW_0	SA	1	5	 1031170.88 1034624.56 1038163.91 1024408.41 1032590.55	1024408.4	1032191.7	297.319	500.001
HEVTSP_2_50_3_TW_1	SA	1	5	 1313676.63 1570779.97 1454062.03 1238911.00 1283416.30	1238911.0	1372169.2	216.184	500.001
HEVTSP_2_50_3_TW_2	SA	1	5	 4069321.70 4611095.28 3814062.34 3593488.10 3668607.71	3593488.1	3951315.0	135.849	500.000
HEVTSP_2_50_3_TW_3	SA	1	5	 1045221.39 1036548.71 1040445.89 1044629.25 1052109.97	1036548.7	1043791.0	231.063	500.000
HEVTSP_2_50_3_TW_4	SA	1	5	 1493487.57 1408903.86 1338738.61 1436400.26 1384221.33	1338738.6	1412350.3	248.680	500.000
HEVTSP_2_50_3_TW_5	SA	1	5	 4216666.43 4495153.63 4696774.51 4364503.20 4990632.00	4216666.4	4552746.0	182.114	500.000
HEVTSP_3_50_1_TW_0	SA	1	5	 17352.98 17476.31 17441.51 17366.08 17202.53	17202.5	17367.9	214.605	500.000
HEVTSP_3_50_1_TW_1	SA	1	5	 19591.05 19401.12 19914.49 19370.19 18444.29	18444.3	19344.2	221.617	500.001
HEVTSP_3_50_1_TW_2	SA	1	5	 2319757.61 2308476.11 2175129.98 2443569.22 2441343.43	2175130.0	2337655.3	308.421	500.001
HEVTSP_3_50_1_TW_3	SA	1	5	 17339.69 17488.40 17482.28 16790.29 17335.15	16790.3	17287.2	114.650	500.001
HEVTSP_3_50_1_TW_4	SA	1	5	 19523.89 1042412.28 1026359.71 1036247.18 1031825.06	19523.9	831273.6	258.744	500.001
HEVTSP_3_50_1_TW_5	SA	1	5	 2460379.40 2586280.23 2224063.80 2254767.88 2561099.21	2224063.8	2417318.1	314.214	500.001
HEVTSP_3_50_2_TW_0	SA	1	5	 16957.54 17122.08 16853.93 16849.94 16847.18	16847.2	16926.1	223.307	500.000
