 Instance  Mh  Decoder  Num Runs               Runs               Final objValue  Average objValue  Time Best  Time Total 

HEVTSP_1_20_1_TW_0	SA	1	5	 2052.09 2053.61 2051.04 2063.62 2056.55	2051.0	2055.4	44.397	100.000
HEVTSP_1_20_1_TW_1	SA	1	5	 2013.66 2025.82 2034.93 2021.20 2025.71	2013.7	2024.3	53.860	100.000
HEVTSP_1_20_1_TW_2	SA	1	5	 2039.93 2015.56 2023.95 2010.48 2034.79	2010.5	2024.9	50.265	100.000
HEVTSP_1_20_1_TW_3	SA	1	5	 2039.66 2024.02 2041.94 2041.84 2041.50	2024.0	2037.8	67.479	100.000
HEVTSP_1_20_1_TW_4	SA	1	5	 2039.76 2015.32 2014.03 2034.84 2028.33	2014.0	2026.5	61.167	100.000
HEVTSP_1_20_1_TW_5	SA	1	5	 2041.63 2034.86 2013.87 2036.83 2013.66	2013.7	2028.2	53.292	100.000
HEVTSP_1_20_2_TW_0	SA	1	5	 2000.93 2012.97 2000.96 2000.66 2000.24	2000.2	2003.2	59.310	100.000
HEVTSP_1_20_2_TW_1	SA	1	5	 1973.60 1994.89 1986.05 1996.72 1989.03	1973.6	1988.1	38.088	100.000
HEVTSP_1_20_2_TW_2	SA	1	5	 1983.57 1987.75 1993.76 1973.60 1994.76	1973.6	1986.7	46.072	100.000
HEVTSP_1_20_2_TW_3	SA	1	5	 1990.43 2001.69 2000.15 2003.67 2005.19	1990.4	2000.2	62.517	100.000
HEVTSP_1_20_2_TW_4	SA	1	5	 2000.50 1971.60 2000.24 1998.44 1989.68	1971.6	1992.1	60.396	100.000
HEVTSP_1_20_2_TW_5	SA	1	5	 1996.51 1979.31 2000.24 1981.71 1999.09	1979.3	1991.4	55.048	100.000
HEVTSP_1_20_3_TW_0	SA	1	5	 1660.92 1661.96 1651.35 1660.66 1651.97	1651.4	1657.4	69.006	100.000
HEVTSP_1_20_3_TW_1	SA	1	5	 1642.60 1636.14 1633.03 1617.54 1645.23	1617.5	1634.9	31.307	100.000
HEVTSP_1_20_3_TW_2	SA	1	5	 1621.28 1617.21 1621.56 1620.23 1614.32	1614.3	1618.9	36.905	100.000
HEVTSP_1_20_3_TW_3	SA	1	5	 1635.26 1645.42 1645.40 1630.73 1644.15	1630.7	1640.2	44.803	100.000
HEVTSP_1_20_3_TW_4	SA	1	5	 1618.32 1617.21 1621.23 1629.51 1631.66	1617.2	1623.6	34.695	100.000
HEVTSP_1_20_3_TW_5	SA	1	5	 1617.21 1633.72 1619.01 1619.37 1612.86	1612.9	1620.4	18.539	100.000
HEVTSP_2_20_1_TW_0	SA	1	5	 7855.98 7872.83 7882.27 7881.12 7843.13	7843.1	7867.1	45.829	100.000
HEVTSP_2_20_1_TW_1	SA	1	5	 7840.75 7828.85 7853.54 7826.20 7823.04	7823.0	7834.5	52.531	100.000
HEVTSP_2_20_1_TW_2	SA	1	5	 7808.48 7823.09 7810.99 7814.04 7819.94	7808.5	7815.3	32.081	100.000
HEVTSP_2_20_1_TW_3	SA	1	5	 7824.80 7869.94 7863.18 7863.08 7823.04	7823.0	7848.8	82.897	100.000
HEVTSP_2_20_1_TW_4	SA	1	5	 7824.10 7826.20 7822.41 7836.68 7842.87	7822.4	7830.5	42.385	100.000
HEVTSP_2_20_1_TW_5	SA	1	5	 7822.64 7813.07 7822.84 7810.99 7822.41	7811.0	7818.4	40.313	100.000
HEVTSP_2_20_2_TW_0	SA	1	5	 7718.31 7693.25 7697.54 7694.47 7700.09	7693.2	7700.7	53.397	100.000
HEVTSP_2_20_2_TW_1	SA	1	5	 7696.70 7685.97 7694.67 7694.80 7687.35	7686.0	7691.9	40.805	100.000
HEVTSP_2_20_2_TW_2	SA	1	5	 7691.98 7685.97 7689.12 7694.92 7695.78	7686.0	7691.6	36.150	100.000
HEVTSP_2_20_2_TW_3	SA	1	5	 7699.34 7713.66 7699.76 7717.21 7702.42	7699.3	7706.5	60.142	100.000
HEVTSP_2_20_2_TW_4	SA	1	5	 7672.32 7697.91 7686.60 7696.86 7694.27	7672.3	7689.6	64.452	100.000
HEVTSP_2_20_2_TW_5	SA	1	5	 7683.96 7686.60 7694.67 7694.90 7695.78	7684.0	7691.2	37.678	100.000
HEVTSP_2_20_3_TW_0	SA	1	5	 7742.17 7764.32 7772.65 7763.57 7757.21	7742.2	7760.0	28.207	100.000
HEVTSP_2_20_3_TW_1	SA	1	5	 7748.83 7758.94 7742.88 7743.68 7727.16	7727.2	7744.3	50.811	100.000
HEVTSP_2_20_3_TW_2	SA	1	5	 7737.98 7738.87 7715.01 7736.44 7732.35	7715.0	7732.1	52.774	100.000
HEVTSP_2_20_3_TW_3	SA	1	5	 7734.10 7746.44 7758.63 7723.60 7745.74	7723.6	7741.7	45.083	100.000
HEVTSP_2_20_3_TW_4	SA	1	5	 7720.85 7720.85 7749.77 7738.51 7751.89	7720.8	7736.4	43.499	100.000
HEVTSP_2_20_3_TW_5	SA	1	5	 7735.79 7723.14 7725.11 7732.67 7733.66	7723.1	7730.1	38.770	100.000
HEVTSP_3_20_1_TW_0	SA	1	5	 13383.30 13399.47 13489.77 13403.14 13417.31	13383.3	13418.6	59.210	100.000
HEVTSP_3_20_1_TW_1	SA	1	5	 13384.86 13361.31 13372.86 13405.38 13361.56	13361.3	13377.2	38.277	100.000
HEVTSP_3_20_1_TW_2	SA	1	5	 13361.08 13355.26 13362.95 13364.15 13362.02	13355.3	13361.1	36.750	100.000
HEVTSP_3_20_1_TW_3	SA	1	5	 13392.56 13357.11 13372.78 13358.84 13429.09	13357.1	13382.1	47.051	100.000
HEVTSP_3_20_1_TW_4	SA	1	5	 13366.27 13407.16 13357.60 13360.67 13382.35	13357.6	13374.8	65.041	100.000
HEVTSP_3_20_1_TW_5	SA	1	5	 13358.11 13361.52 13361.32 13357.99 13369.77	13358.0	13361.7	32.217	100.000
HEVTSP_3_20_2_TW_0	SA	1	5	 13345.94 13394.75 13395.31 13402.40 13344.57	13344.6	13376.6	50.383	100.000
HEVTSP_3_20_2_TW_1	SA	1	5	 13368.16 13358.21 13387.94 13366.01 13377.79	13358.2	13371.6	38.405	100.000
HEVTSP_3_20_2_TW_2	SA	1	5	 13306.29 13370.87 13391.68 13364.78 13321.58	13306.3	13351.0	51.714	100.000
HEVTSP_3_20_2_TW_3	SA	1	5	 13368.71 13346.57 13364.25 13391.65 13395.43	13346.6	13373.3	39.899	100.000
HEVTSP_3_20_2_TW_4	SA	1	5	 13301.95 13319.05 13309.97 13367.92 13347.93	13301.9	13329.4	38.653	100.000
HEVTSP_3_20_2_TW_5	SA	1	5	 13344.99 13375.91 13311.27 13384.74 13343.08	13311.3	13352.0	40.208	100.000
HEVTSP_3_20_3_TW_0	SA	1	5	 13359.94 13400.77 13388.24 13322.75 13403.87	13322.8	13375.1	46.196	100.000
HEVTSP_3_20_3_TW_1	SA	1	5	 13399.70 13329.38 13374.53 13378.67 13293.09	13293.1	13355.1	48.994	100.000
HEVTSP_3_20_3_TW_2	SA	1	5	 13378.48 13375.93 13294.41 13295.76 13347.72	13294.4	13338.5	30.673	100.000
HEVTSP_3_20_3_TW_3	SA	1	5	 13297.11 13318.84 13307.44 13379.61 13307.44	13297.1	13322.1	69.354	100.000
HEVTSP_3_20_3_TW_4	SA	1	5	 13295.05 13294.80 13295.24 13310.03 13313.88	13294.8	13301.8	47.165	100.000
HEVTSP_3_20_3_TW_5	SA	1	5	 13295.15 13319.63 13317.40 13296.15 13375.93	13295.1	13320.9	47.952	100.000

-------------------------------------------------------------------------------------------------------------------------------------------
                        Segunda Tentativa de Execução - MAX_TIME = 500
-------------------------------------------------------------------------------------------------------------------------------------------

HEVTSP_1_20_1_TW_0	SA	1	5	 2052.47 2045.32 2040.85 2047.94 2045.60	2040.8	2046.4	184.107	200.000
HEVTSP_1_20_1_TW_1	SA	1	5	 2030.64 2012.46 2033.23 2031.33 2037.42	2012.5	2029.0	122.164	200.000
HEVTSP_1_20_1_TW_2	SA	1	5	 2012.46 2021.60 2028.79 2015.69 2020.15	2012.5	2019.7	149.128	200.000
HEVTSP_1_20_1_TW_3	SA	1	5	 2029.29 2039.68 2042.86 2033.08 2029.19	2029.2	2034.8	116.820	200.000
HEVTSP_1_20_1_TW_4	SA	1	5	 2014.20 2039.93 2014.98 2013.87 2006.34	2006.3	2017.9	118.474	200.000
HEVTSP_1_20_1_TW_5	SA	1	5	 2025.47 2024.48 2025.45 2010.26 2008.85	2008.8	2018.9	130.301	200.000
HEVTSP_1_20_2_TW_0	SA	1	5	 2008.54 1995.27 1996.32 1998.82 1997.02	1995.3	1999.2	78.838	200.000
HEVTSP_1_20_2_TW_1	SA	1	5	 1989.68 1969.78 1990.65 1989.68 1980.22	1969.8	1984.0	95.732	189.851
HEVTSP_1_20_2_TW_2	SA	1	5	 1979.39 1981.73 1973.60 1969.78 1969.78	1969.8	1974.9	147.395	175.386
HEVTSP_1_20_2_TW_3	SA	1	5	 2000.37 1996.92 2004.83 2002.69 2001.35	1996.9	2001.2	107.759	200.000
HEVTSP_1_20_2_TW_4	SA	1	5	 1991.74 1979.31 1969.86 1999.19 1981.81	1969.9	1984.4	88.295	200.000
HEVTSP_1_20_2_TW_5	SA	1	5	 1995.47 1981.81 1997.65 1982.46 1969.78	1969.8	1985.4	104.190	185.031
HEVTSP_1_20_3_TW_0	SA	1	5	 1626.63 1631.22 1649.38 1653.74 1649.55	1626.6	1642.1	131.719	200.000
HEVTSP_1_20_3_TW_1	SA	1	5	 1622.82 1631.74 1616.35 1645.36 1627.23	1616.3	1628.7	83.182	200.000
HEVTSP_1_20_3_TW_2	SA	1	5	 1618.78 1618.78 1621.56 1619.10 1612.89	1612.9	1618.2	76.226	200.000
HEVTSP_1_20_3_TW_3	SA	1	5	 1648.93 1621.34 1640.04 1645.42 1628.30	1621.3	1636.8	128.833	200.000
HEVTSP_1_20_3_TW_4	SA	1	5	 1620.15 1612.86 1610.74 1616.68 1606.57	1606.6	1613.4	80.410	200.000
HEVTSP_1_20_3_TW_5	SA	1	5	 1612.33 1612.89 1619.84 1611.32 1611.32	1611.3	1613.5	104.374	200.000
HEVTSP_2_20_1_TW_0	SA	1	5	 7836.93 7856.09 7861.42 7847.50 7838.25	7836.9	7848.0	120.921	200.000
HEVTSP_2_20_1_TW_1	SA	1	5	 7823.82 7830.83 7823.03 7841.75 7825.51	7823.0	7829.0	92.795	200.000
HEVTSP_2_20_1_TW_2	SA	1	5	 7812.82 7812.56 7813.07 7810.82 7818.07	7810.8	7813.5	86.769	200.000
HEVTSP_2_20_1_TW_3	SA	1	5	 7865.92 7849.99 7837.07 7857.53 7857.25	7837.1	7853.6	118.391	200.000
HEVTSP_2_20_1_TW_4	SA	1	5	 7822.81 7807.56 7824.05 7826.70 7824.63	7807.6	7821.1	56.609	200.000
HEVTSP_2_20_1_TW_5	SA	1	5	 7807.05 7810.82 7810.82 7813.82 7807.05	7807.1	7809.9	95.075	162.403
HEVTSP_2_20_2_TW_0	SA	1	5	 7690.27 7699.56 7701.21 7696.23 7701.58	7690.3	7697.8	116.999	200.000
HEVTSP_2_20_2_TW_1	SA	1	5	 7692.48 7680.23 7696.09 7694.91 7695.59	7680.2	7691.9	148.215	200.000
HEVTSP_2_20_2_TW_2	SA	1	5	 7690.63 7689.64 7693.12 7690.54 7670.94	7670.9	7687.0	122.586	164.206
HEVTSP_2_20_2_TW_3	SA	1	5	 7696.49 7705.53 7720.03 7701.38 7698.73	7696.5	7704.4	66.242	200.000
HEVTSP_2_20_2_TW_4	SA	1	5	 7692.16 7689.81 7690.63 7688.45 7696.55	7688.5	7691.5	131.228	200.000
HEVTSP_2_20_2_TW_5	SA	1	5	 7686.60 7694.49 7685.46 7687.20 7670.94	7670.9	7684.9	135.817	173.794
HEVTSP_2_20_3_TW_0	SA	1	5	 7739.10 7750.03 7741.58 7755.04 7764.52	7739.1	7750.1	117.184	200.000
HEVTSP_2_20_3_TW_1	SA	1	5	 7740.10 7752.39 7723.14 7746.91 7743.72	7723.1	7741.3	87.867	200.000
HEVTSP_2_20_3_TW_2	SA	1	5	 7719.23 7720.85 7734.96 7725.14 7735.95	7719.2	7727.2	129.088	200.000
HEVTSP_2_20_3_TW_3	SA	1	5	 7709.14 7741.19 7728.19 7727.29 7733.71	7709.1	7727.9	90.292	195.008
HEVTSP_2_20_3_TW_4	SA	1	5	 7724.41 7738.09 7738.85 7737.03 7736.44	7724.4	7735.0	117.714	200.000
HEVTSP_2_20_3_TW_5	SA	1	5	 7715.01 7734.00 7717.69 7734.02 7723.14	7715.0	7724.8	64.709	200.000
HEVTSP_3_20_1_TW_0	SA	1	5	 13458.32 13382.48 13386.81 13382.31 13370.75	13370.8	13396.1	78.325	200.000
HEVTSP_3_20_1_TW_1	SA	1	5	 13377.38 13363.91 13360.16 13366.72 13369.42	13360.2	13367.5	87.919	200.000
HEVTSP_3_20_1_TW_2	SA	1	5	 13359.35 13358.65 13358.68 13357.44 13360.79	13357.4	13359.0	72.303	200.000
HEVTSP_3_20_1_TW_3	SA	1	5	 13380.07 13361.39 13394.57 13389.15 13419.18	13361.4	13388.9	111.773	200.000
HEVTSP_3_20_1_TW_4	SA	1	5	 13364.20 13356.75 13367.85 13362.21 13375.48	13356.8	13365.3	81.064	200.000
HEVTSP_3_20_1_TW_5	SA	1	5	 13356.81 13359.12 13343.40 13362.11 13356.75	13343.4	13355.6	78.169	200.000
HEVTSP_3_20_2_TW_0	SA	1	5	 13369.78 13366.38 13380.41 13374.71 13347.65	13347.6	13367.8	97.544	200.000
HEVTSP_3_20_2_TW_1	SA	1	5	 13311.10 13376.38 13361.96 13374.95 13309.72	13309.7	13346.8	109.511	200.000
HEVTSP_3_20_2_TW_2	SA	1	5	 13302.20 13301.15 13306.82 13309.07 13327.59	13301.1	13309.4	76.922	200.000
HEVTSP_3_20_2_TW_3	SA	1	5	 13304.01 13345.53 13383.36 13359.97 13329.44	13304.0	13344.5	94.945	200.000
HEVTSP_3_20_2_TW_4	SA	1	5	 13313.56 13348.44 13311.61 13305.36 13347.15	13305.4	13325.2	161.717	200.000
HEVTSP_3_20_2_TW_5	SA	1	5	 13342.08 13305.41 13322.43 13307.76 13342.53	13305.4	13324.0	104.250	200.000
HEVTSP_3_20_3_TW_0	SA	1	5	 13349.37 13297.13 13292.41 13348.59 13294.91	13292.4	13316.5	103.468	200.000
HEVTSP_3_20_3_TW_1	SA	1	5	 13317.75 13317.25 13297.21 13298.53 13298.86	13297.2	13305.9	101.155	200.000
HEVTSP_3_20_3_TW_2	SA	1	5	 13305.88 13294.74 13299.94 13316.73 13296.05	13294.7	13302.7	98.039	200.000
HEVTSP_3_20_3_TW_3	SA	1	5	 13296.70 13325.02 13296.20 13310.12 13298.95	13296.2	13305.4	108.684	200.000
HEVTSP_3_20_3_TW_4	SA	1	5	 13294.13 13297.19 13277.18 13294.75 13299.84	13277.2	13292.6	127.840	200.000
HEVTSP_3_20_3_TW_5	SA	1	5	 13306.89 13277.50 13291.68 13282.78 13294.86	13277.5	13290.7	87.699	200.000
