 Instance  Mh  Decoder  Num Runs               Runs               Final objValue  Average objValue  Time Best  Time Total 

HEVTSP_1_50_1_TW_0	SA	2	5	 3199.91 3270.05 3058.82 3246.12 3168.83	3058.8	3188.7	328.190	500.008
HEVTSP_1_50_1_TW_1	SA	2	5	 3166.75 3320.00 3311.17 3632.72 4010.64	3166.8	3488.3	258.380	500.006
HEVTSP_1_50_1_TW_2	SA	2	5	 1057106.03 1011141.34 1047061.42 1013524.39 1014519.00	1011141.3	1028670.4	271.229	500.008
HEVTSP_1_50_1_TW_3	SA	2	5	 3256.67 3238.80 3194.32 3312.02 3029.38	3029.4	3206.2	151.677	500.013
HEVTSP_1_50_1_TW_4	SA	2	5	 1012198.55 1016655.65 1560215.87 1550586.66 1158619.79	1012198.5	1259655.3	326.162	500.005
HEVTSP_1_50_1_TW_5	SA	2	5	 1559139.84 1166510.17 1568495.28 1545201.59 1134827.76	1134827.8	1394834.9	279.087	500.007
HEVTSP_1_50_2_TW_0	SA	2	5	 2852.83 2952.25 2920.74 2935.85 2859.16	2852.8	2904.2	267.069	500.008
HEVTSP_1_50_2_TW_1	SA	2	5	 3025.28 2915.99 3021.92 3107.05 3079.83	2916.0	3030.0	261.361	500.003
HEVTSP_1_50_2_TW_2	SA	2	5	 3297.15 1003795.26 1005820.36 1003589.99 1003813.56	3297.2	804063.3	285.494	500.008
HEVTSP_1_50_2_TW_3	SA	2	5	 2830.46 2974.04 3002.82 2906.18 2867.33	2830.5	2916.2	305.391	500.010
HEVTSP_1_50_2_TW_4	SA	2	5	 2943.50 2824.45 2954.45 3049.46 2996.36	2824.5	2953.6	274.883	500.005
HEVTSP_1_50_2_TW_5	SA	2	5	 3177.81 3078.82 1008254.50 3144.59 1011082.58	3078.8	405747.7	202.589	500.013
HEVTSP_1_50_3_TW_0	SA	2	5	 2853.63 2723.42 2887.76 2913.14 2889.72	2723.4	2853.5	374.195	500.012
HEVTSP_1_50_3_TW_1	SA	2	5	 2853.05 2957.96 2932.97 2906.87 2877.18	2853.0	2905.6	235.446	500.009
HEVTSP_1_50_3_TW_2	SA	2	5	 3118.54 1003865.68 1003521.29 1004514.07 1003340.63	3118.5	803672.0	278.677	500.007
HEVTSP_1_50_3_TW_3	SA	2	5	 2860.05 2865.89 2916.18 2836.90 2892.74	2836.9	2874.4	361.475	500.010
HEVTSP_1_50_3_TW_4	SA	2	5	 2897.86 2940.50 3068.54 2841.04 2927.69	2841.0	2935.1	276.489	500.011
HEVTSP_1_50_3_TW_5	SA	2	5	 1003382.22 1005941.68 3012.82 1006393.99 1003412.65	3012.8	804428.7	244.188	500.006
HEVTSP_2_50_1_TW_0	SA	2	5	 9004.00 9088.94 8984.49 9157.37 9039.29	8984.5	9054.8	362.175	500.009
HEVTSP_2_50_1_TW_1	SA	2	5	 9143.72 9167.19 1011692.34 9124.51 8967.33	8967.3	209619.0	138.589	500.013
HEVTSP_2_50_1_TW_2	SA	2	5	 1021731.49 1029598.59 1020269.12 1009788.08 1030004.22	1009788.1	1022278.3	183.755	500.006
HEVTSP_2_50_1_TW_3	SA	2	5	 9180.50 9705.08 9383.00 9515.87 9304.87	9180.5	9417.9	285.330	500.007
HEVTSP_2_50_1_TW_4	SA	2	5	 1760856.36 1030489.99 1761584.60 1013328.80 1763092.73	1013328.8	1465870.5	349.889	500.007
HEVTSP_2_50_1_TW_5	SA	2	5	 1840926.85 1015747.12 1820093.50 1934055.42 1865703.57	1015747.1	1695305.3	242.337	500.011
HEVTSP_2_50_2_TW_0	SA	2	5	 8991.35 8903.70 8929.48 8931.81 8894.58	8894.6	8930.2	153.720	500.004
HEVTSP_2_50_2_TW_1	SA	2	5	 9159.08 9145.22 9087.65 9148.61 9047.04	9047.0	9117.5	254.817	500.006
HEVTSP_2_50_2_TW_2	SA	2	5	 1061761.20 1058597.39 1022711.92 1017971.32 1036479.81	1017971.3	1039504.3	214.609	500.007
HEVTSP_2_50_2_TW_3	SA	2	5	 8984.34 9085.20 8968.62 8924.46 9013.00	8924.5	8995.1	328.288	500.010
HEVTSP_2_50_2_TW_4	SA	2	5	 9093.30 9104.79 8953.88 9308.97 9055.35	8953.9	9103.3	183.595	500.008
HEVTSP_2_50_2_TW_5	SA	2	5	 1011263.16 1013368.72 1058055.37 1057210.84 1057406.44	1011263.2	1039460.9	317.353	500.008
HEVTSP_2_50_3_TW_0	SA	2	5	 8976.03 8943.09 8912.39 9105.52 8978.76	8912.4	8983.2	184.734	500.010
HEVTSP_2_50_3_TW_1	SA	2	5	 9069.98 9093.43 8972.08 9024.15 8940.53	8940.5	9020.0	279.517	500.008
HEVTSP_2_50_3_TW_2	SA	2	5	 9314.96 9062.38 9029.98 9052.92 9105.27	9030.0	9113.1	240.380	500.012
HEVTSP_2_50_3_TW_3	SA	2	5	 9047.21 8987.41 9089.76 9077.60 9189.73	8987.4	9078.3	285.155	500.008
HEVTSP_2_50_3_TW_4	SA	2	5	 9123.04 9471.19 9048.43 9173.56 9069.56	9048.4	9177.2	203.836	500.010
HEVTSP_2_50_3_TW_5	SA	2	5	 9229.20 1013490.13 1013201.36 1013097.25 9382.41	9229.2	611680.1	326.304	500.004
HEVTSP_3_50_1_TW_0	SA	2	5	 14430.61 14428.53 14359.70 14425.50 14429.87	14359.7	14414.8	233.859	500.008
HEVTSP_3_50_1_TW_1	SA	2	5	 14578.76 14562.59 14554.84 14617.65 14638.55	14554.8	14590.5	254.242	500.006
HEVTSP_3_50_1_TW_2	SA	2	5	 14635.20 14605.79 14556.23 14668.06 14525.73	14525.7	14598.2	351.632	500.006
HEVTSP_3_50_1_TW_3	SA	2	5	 14544.02 14518.41 14574.31 14515.91 14681.85	14515.9	14566.9	319.632	500.009
HEVTSP_3_50_1_TW_4	SA	2	5	 14625.81 14595.63 14617.54 14622.90 14723.28	14595.6	14637.0	239.823	500.002
HEVTSP_3_50_1_TW_5	SA	2	5	 14690.30 14543.86 14662.63 14979.73 14696.97	14543.9	14714.7	295.137	500.005
HEVTSP_3_50_2_TW_0	SA	2	5	 14535.22 14543.46 14504.63 14510.16 14474.19	14474.2	14513.5	236.655	500.008
HEVTSP_3_50_2_TW_1	SA	2	5	 14578.95 14557.47 14616.23 14796.29 14685.87	14557.5	14647.0	259.988	500.007
HEVTSP_3_50_2_TW_2	SA	2	5	 14781.42 14537.16 14462.76 14522.62 14560.46	14462.8	14572.9	274.168	500.007
HEVTSP_3_50_2_TW_3	SA	2	5	 14656.93 14534.87 14540.03 14516.97 14633.63	14517.0	14576.5	187.991	500.005
HEVTSP_3_50_2_TW_4	SA	2	5	 14722.26 14556.36 14525.32 14609.11 14546.32	14525.3	14591.9	247.534	500.011
HEVTSP_3_50_2_TW_5	SA	2	5	 14495.05 14471.50 14725.88 14485.64 14611.54	14471.5	14557.9	134.295	500.009
HEVTSP_3_50_3_TW_0	SA	2	5	 14416.12 14466.56 14366.59 14464.15 14410.15	14366.6	14424.7	309.061	500.009
HEVTSP_3_50_3_TW_1	SA	2	5	 14396.24 14465.61 14503.85 14614.91 14523.19	14396.2	14500.8	359.789	500.007
HEVTSP_3_50_3_TW_2	SA	2	5	 14479.31 14510.47 14519.47 14617.90 14296.01	14296.0	14484.6	347.973	500.008
HEVTSP_3_50_3_TW_3	SA	2	5	 14453.27 14480.43 14488.50 14529.42 14487.42	14453.3	14487.8	261.804	500.010
HEVTSP_3_50_3_TW_4	SA	2	5	 14473.45 14428.57 14393.22 14520.57 14447.99	14393.2	14452.8	303.132	500.011
